id,text,label
31768,What will happen to Taylor?,2
8146,What will happen to Tracy?,2
30394,What does Quinn need to do before this?,1
11490,How would Riley feel as a result?,1
23164,What will Kendall want to do next?,2
11707,How would Lee feel afterwards?,2
5960,How would you describe Cameron?,2
23004,Why did Alex do this?,1
4827,What will Cameron want to do next?,1
4531,What will happen to Ash after class?,1
17040,What will Taylor want to do next?,1
29702,Why did Austin do this?,2
32924,What does Robin need to do before this?,3
9513,What does Kai need to do before this?,2
12271,What does Alex need to do before this?,2
5486,Why did Aubrey do this?,2
26768,Why did Carson do this?,1
1143,What will happen to Others?,2
16973,How would Alex feel afterwards?,3
16941,Why did Bailey do this?,3
12605,What does Riley need to do before this?,1
14857,How would Bailey feel afterwards?,3
5904,What will Sasha want to do next?,3
28154,What will Quinn want to do next?,1
17977,What will Carson want to do next?,1
11510,What will Robin want to do next?,1
8336,What will happen to Remy?,2
15152,Why did Remy do this?,1
14218,How would you describe Sasha?,2
3616,How would you describe Addison?,3
11686,How would Jan feel as a result?,3
8575,What will Riley want to do next?,3
14048,What will Kendall want to do next?,2
1752,How would Jesse feel afterwards?,1
827,What does Ash need to do before this?,3
32009,What will Robin want to do next?,3
5118,What will Others want to do next?,3
15840,What will Ash want to do next?,2
2170,What does Robin need to do before this?,2
32489,How would Sydney feel as a result?,3
4266,What does Addison need to do before this?,3
32112,How would you describe Taylor?,1
20932,How would you describe Robin?,2
11623,How would you describe Bailey?,1
9845,What will Tracy want to do next?,1
21829,What will Kai want to do next?,1
8612,What does Casey need to do before this?,1
31377,What will the others do afterwards?,1
30514,What does Sydney need to do before this?,2
17830,How would Others feel as a result?,1
18891,What does Alex need to do before this?,3
15223,What does Jesse need to do before this?,1
11951,What does Carson need to do before this?,1
10592,What will Addison want to do next?,1
31118,What does Remy need to do before this?,3
17758,What will Cameron want to do next?,1
14149,How would you describe Austin?,1
4979,What does Bailey need to do before this?,1
3294,How would you describe Tracy?,2
32483,What does Quinn need to do before this?,1
19825,How would Riley feel afterwards?,3
5586,How would Addison feel afterwards?,1
22628,What will Sydney want to do next?,1
9575,What will Taylor want to do next?,1
12644,What will happen to Sydney?,2
4111,How would Riley feel afterwards?,3
18023,Why did Kai do this?,3
14917,How would you describe Robin?,3
23126,How would you describe Carson?,3
19182,What does Jesse need to do before this?,1
17152,How would you describe Remy?,1
1077,What will Carson want to do next?,3
26352,What will happen to Casey?,2
23133,What does Tracy need to do before this?,1
19094,How would Jan feel afterwards?,2
23094,What does Austin need to do before this?,1
14413,What will teh stranger want to do next?,3
5109,What will Addison want to do next?,3
2100,Why did Kai do this?,1
16628,How would Others feel as a result?,2
16100,What will Robin want to do next?,3
3266,How would you describe Sydney?,3
18273,What will Others want to do next?,3
8338,Why did Casey take her test immediately?,2
17022,How would Remy feel after?,2
14157,How would you describe Riley?,2
22976,What will Kendall want to do next?,2
15426,What did Ezra need to do before this?,3
5092,How would Taylor feel afterwards?,3
23796,Why did Remy do this?,1
15317,How would Jan feel afterwards?,3
32067,What does Jesse need to do before this?,2
17316,Why did Carson make progress?,2
22068,How would you describe Robin's actions?,3
31022,What will happen to Kai?,3
10770,How would Remy feel afterwards?,3
26832,What will Skylar want to do next?,2
6530,How would Ash feel as a result?,1
29452,What does Tracy need to do before this?,3
2931,How would Robin feel afterwards?,3
7640,What will Robin want to do next?,3
1961,What does Lee need to do before this?,2
13425,What will happen to Carson?,2
30838,Why did Addison do this?,3
25484,How would you describe Sasha?,1
18883,What will happen to Casey?,1
23313,What does Riley need to do before this?,3
26485,What does Kendall need to do before this?,1
6777,Why did Addison do this?,1
10932,Cameron will want to do what afterwards?,2
14119,How would Ash feel afterwards?,2
30048,Why did Jan do this?,3
15402,How would Sydney feel afterwards?,2
31254,How would you describe Bailey?,2
824,How would Remy feel afterwards?,1
18999,How would Jesse feel afterwards?,2
9529,What will  want to do next?,1
31368,How would you describe Ash?,3
14811,Why did Addison do this?,3
14563,How would you describe Riley?,2
6183,What will Others want to do next?,2
9855,What will Aubrey want to do next?,3
13155,How would you describe Kendall?,2
27558,How would you describe Robin?,1
32445,Why did Casey do this?,1
24123,How would Skylar feel afterwards?,1
17540,What will happen to Sydney?,1
2110,How would you describe Cameron?,1
28486,How would you describe Lee?,2
2843,Why did Jesse do this?,1
32706,Why did Riley do this?,3
16852,How would you describe Sydney?,2
11499,How would you describe Remy?,2
6937,What will Jesse want to do next?,1
29288,What will Kai most likely want to do next?,1
998,What will Cameron want to do next?,3
24312,What will Quinn want to do next?,3
82,How would Jordan feel afterwards?,3
11220,What will Riley want to do next?,3
23113,What will Jesse want to do afterwards?,3
13178,"Due to this, what will Jan want to do next?",3
16483,How would Carson feel afterwards?,1
21289,What does Sydney need to do before this?,1
2009,How would you describe Cameron?,2
19481,What does Remy need to do before this?,2
5290,How would Jan feel afterwards?,1
984,How would you describe Jordan?,2
24901,How would Riley feel afterwards?,3
14193,How would you describe Addison?,3
11911,Why did Cameron do this?,3
32394,What will Kendall want to do next?,2
15783,What will Addison want to do next?,2
12996,How would Austin feel afterwards?,2
30375,What will Addison do next?,3
10081,What will Remy want to do next?,2
23091,How would Taylor feel as a result?,3
28689,Why did Sasha do this?,3
23393,Why did Austin do this?,2
21602,What will Jan want to do next?,2
1068,How would you describe Bailey?,2
20490,What will Alex want to do next?,1
26981,How would you describe Austin?,3
20557,What will Tracy want to do next?,2
25141,What does Remy need to do before this?,2
18779,How would you describe Kendall?,2
18552,How would you describe Casey?,3
17641,Why did Quinn go the wrong way?,3
15592,How would Robin feel afterwards?,1
32544,How would Others feel as a result?,2
11035,What will Cameron want to do next?,1
10752,How would you describe Sasha?,1
25059,What does Riley need to do before this?,3
20769,What does Cameron need to do before this?,1
21957,What will Quinn want to do next?,1
1008,How would you describe Robin?,2
9237,How would Bailey feel afterwards?,2
22809,How would Robin feel as a result?,1
22404,What will Austin want to do next?,1
21635,What will Sydney want to do next?,2
30165,How would you describe Sasha?,2
2424,What does Casey need to do before this?,1
2131,What does Sasha need to do before this?,2
13667,How would Ash feel as a result?,1
19973,What will the doctor want to do next?,2
4672,What will Austin want to do next?,2
31722,How would you describe Kendall?,3
27902,What did Isaiah need to do before this?,1
9411,Why did Robin buy new clothes?,2
8597,How would Remy feel afterwards?,3
2519,How would you describe Sasha?,3
29870,What will Taylor want to do next?,1
29211,What will happen to Ash?,3
23894,What will Tracy want to do next?,3
27219,How would you describe Taylor?,1
29187,How would Others feel as a result?,2
7021,What will Carson want to do next?,2
20941,What will happen to Sasha?,1
25664,What will Addison want to do next?,1
19548,Why did Aubrey do this?,3
2588,Why did Carson do this?,1
12611,How would Kai feel as a result?,1
27006,What will Taylor want to do next?,3
9518,How would you describe Ash?,3
6616,What will Bailey want to do next?,1
1341,What does Aubrey need to do before this?,2
18106,What will Taylor want to do next?,1
21949,How would you describe Kendall?,1
13561,How would the criminals feel as a result?,2
26517,What does Skylar need to do before this?,3
26374,Why did Robin do this?,3
11286,How would Sydney feel as a result?,2
23944,What does Sydney need to do before this?,3
23629,What will Tracy want to do next?,3
16416,Why did Jesse need this?,2
4422,What will Aubrey want to do next?,3
7009,What did Liam need to do before this?,2
11551,Why did Cameron do this?,1
21115,How would Jordan feel as a result?,2
213,Why did Remy do this?,2
14008,Why did Riley do this?,1
20095,How would you describe Jordan?,1
15810,How would you describe Sasha?,1
30844,How would you describe Lee?,2
12132,How would you describe Lee?,2
31798,What will happen to Others?,3
8887,What will happen to Quinn?,2
21988,How would you describe Lee?,2
23244,How would you describe Addison?,2
29235,How would Alex feel as a result?,2
15799,How would you describe Carson?,3
26147,What will Lee want to do next?,3
23827,How would Tracy feel as a result?,2
8052,How would Addison feel afterwards?,1
6135,How would you describe Kai?,2
22215,How would you describe Sydney?,1
2706,Why did Carson do this?,3
9235,What does Bailey need to do before this?,1
3674,What will Aubrey want to do next?,1
13585,How would Taylor feel afterwards?,2
12869,How would Remy feel afterwards?,1
2054,Why did Kendall do this?,2
1043,What will Addison want to do next?,3
13317,What will happen to Addison?,1
18651,How would you describe Riley?,3
31621,Why did Taylor do this?,3
30299,What will Jesse want to do next?,1
17907,How would Kai feel afterwards?,2
31890,How would Riley feel afterwards?,3
28775,How would you describe Aubrey?,1
26763,Why did Jan do this?,1
19440,What will happen to Cameron?,1
21693,How would Remy feel afterwards?,1
16452,How would Jesse feel afterwards?,1
8574,How would you describe Carson?,1
4586,Why did Lee do this?,1
14539,How would you describe Jesse?,1
33130,Why did Addison do this?,3
29485,What will Sasha want to do next?,2
7397,How would Jesse feel afterwards?,1
7793,What will Others want to do next?,1
6755,What does Jan need to do before this?,2
3650,What will Taylor want to do next?,3
1696,How would you describe Alex?,1
17020,How would you describe Sydney?,1
26574,How would Quinn feel afterwards?,3
27951,How would Ash feel as a result?,1
15944,How would Remy feel afterwards?,2
8828,What will happen to Alex?,3
3987,How would Sydney feel as a result?,3
28462,What will happen to Jesse?,3
25909,What will Others want to do next?,2
806,What will happen to Jordan?,3
31461,What will happen to Alex?,2
8475,What will Remy want to do next?,2
19678,How would you describe Lee?,2
23990,How would you describe Bailey?,3
11380,What will Addison want to do next?,3
19395,What will Kendall want to do next?,2
25770,How would you describe Remy?,3
22580,What will Alex want to do next?,2
14521,How would you describe Skylar?,2
12470,What will the youth want to do next?,1
11488,What does Jan need to do before this?,1
6947,How would you describe Kai?,2
1020,What will riley want to do next?,2
4430,What will Austin want to do next?,2
18283,Why did Jan do this?,2
12168,How would Alex feel as a result?,1
15151,What will Others want to do next?,2
10802,What will happen to Alex?,2
27147,What does Sasha need to do before this?,3
1313,How would Ash feel afterwards?,2
2835,What does Cameron need to do before this?,3
7449,What will Taylor want to do next?,1
32579,How would Cameron feel as a result?,2
11272,What will Jesse want to do next?,1
756,How would Others feel as a result?,1
27007,What will Sydney want to do next?,3
7479,What does Jesse need to do before this?,1
12789,What will happen to Aubrey?,2
24591,How would Kendall feel afterwards?,1
26127,How would you describe Sasha?,1
31027,What does Jordan need to do before this?,1
3282,Why did Casey do this?,1
8038,How would Alex feel as a result?,1
26002,How would their son feel as a result?,3
25929,Why did Jesse do this?,3
1258,What will Jesse want to do next?,2
17306,How would you describe Aubrey?,3
16201,How would Alex feel as a result?,2
18294,What does Sasha need to do before this?,3
24110,What does Addison need to do before this?,2
6076,What will happen to Remy?,3
25880,What will Austin want to do next?,3
1726,How would you describe Ash?,3
28075,How would Casey feel as a result?,1
18647,What will Skylar want to do next?,1
32448,How would Austin feel afterwards?,1
30086,How would Casey feel as a result?,2
32327,How would you describe Sydney?,2
29177,What will Remy want to do next?,1
20943,What will Kai want to do next?,2
3080,How would you describe Ash?,3
30128,Why did Jesse do this?,2
4981,How would you describe Carson?,3
6842,How would Skylar feel as a result?,3
17671,Why did Austin do this?,2
22016,What will Jesse want to do after?,1
31790,What will Kendall want to do next?,3
5662,How would you describe Kendall?,2
9698,How would Others feel as a result?,1
25445,What will Jesse want to do next?,1
21322,What will Kendall want to do next?,1
23537,How would you describe Skylar?,1
18631,Why did Lee do this?,3
24026,How would you describe Alex?,3
8686,How would Jordan feel afterwards?,3
17873,What will happen to Quinn?,3
14739,What will happen to Ash?,1
16104,What will Cameron want to do next?,3
32319,How would Taylor feel afterwards?,3
12967,What does Ash need to do before this?,3
5281,What will Sasha want to do next?,2
5516,What does Sasha need to do before this?,3
29365,How would Kai feel afterwards?,1
15680,What will Lee want to do next?,3
15216,What will Skylar want to do next?,2
351,How would Lee feel as a result?,1
3769,What will Sydney want to do next?,2
22860,What will Jordan want to do next?,1
8471,How would you describe Jesse?,3
27888,How would you describe Taylor?,3
18179,How would you describe Bailey?,1
11998,What will happen to Carson?,3
10839,How would Cameron feel afterwards?,2
32822,What will Quinn want to do next?,3
32728,Why did Robin do this?,3
9426,How would Robin feel afterwards?,1
12235,What will Kendall want to do next?,2
29181,What will happen to her mom?,2
568,How would Robin feel afterwards?,3
25521,What will Jesse want to do next?,2
4508,How would you describe Bailey?,3
19112,How would Bailey feel afterwards?,1
25391,What does Bailey need to do before this?,1
17401,What will Aubrey want to do next?,2
12221,How would Lee feel afterwards?,1
28266,How would Cameron feel as a result?,1
26959,How would Taylor feel afterwards?,2
8081,How would you describe Tracy?,3
32879,How would Sasha feel afterwards?,2
9819,What will Robin want to do next?,2
31298,How would you describe Carson?,3
15403,What does Cameron need to do before this?,2
23858,What will Jesse want to do next?,3
1130,How would Taylor feel as a result?,2
4965,What will Cameron want to do next?,2
17602,How would you describe Taylor?,1
2374,How would Others feel as a result?,3
20388,What will Cameron want to do next?,1
28713,Why did Jordan do this?,2
14902,Why did Jordan do this?,2
15170,What will Robin want to do next?,1
21236,What will happen to Kendall?,2
22687,Why did Carson do this?,3
7968,What does Jordan need to do before this?,1
19483,What does Skylar need to do before this?,1
20945,What will happen to Sydney?,3
7439,How would you describe Austin?,1
10952,How would Kendall feel as a result?,2
7217,Why did Jesse do this?,3
4577,What does Jan need to do before this?,1
29065,How would Bailey feel as a result?,3
28232,How would you describe Cameron?,3
11616,What does Taylor need to do before this?,3
10132,Why did Jordan do this?,1
32967,Why did Casey do this?,2
8637,Why did Taylor do this?,1
19347,What will Skylar want to do next?,1
25761,What will Aubrey want to do next?,1
912,How would Others feel as a result?,3
4386,How would Others feel as a result?,1
2984,How would Quinn feel afterwards?,1
856,What will happen to Robin?,1
17011,What will Sydney want to do next?,3
6244,What will happen to Quinn?,2
27794,How would you describe Jesse?,3
26513,What will Carson want to do next?,1
3210,What does Kai need to do before this?,1
28925,What will happen to Skylar?,1
4891,What does Casey need to do before this?,1
19708,How would Carson feel afterwards?,1
11805,How would you describe Cameron?,2
6193,How would Casey feel afterwards?,1
4021,How would you describe Taylor?,3
20550,What will Others want to do next?,3
15595,What will Bailey want to do next?,1
19289,What will Skylar want to do next?,1
27765,How would Kai feel afterwards?,2
4184,What will Others want to do next?,1
9299,How would you describe Lee?,2
13646,How would you describe Bailey?,3
26576,What does Riley need to do before this?,3
1127,Why did Kai do this?,3
1262,How would Remy feel afterwards?,1
9645,How would Sydney feel afterwards?,2
15731,Why did Sasha do this?,3
13222,How would Kendall feel afterwards?,3
17925,What will Carson want to do next?,3
16985,How would Carson feel as a result?,2
4740,How would Others feel as a result?,3
29809,Why did Carson do this?,2
7076,How would her husband feel as a result?,2
24054,What will Kendall want to do next?,1
16393,What will Ash want to do next?,2
19384,What kind of person is Austin?,2
19181,How would Alex feel afterwards?,3
450,How would Robin feel afterwards?,1
7260,How would Quinn feel afterwards?,3
5760,What does Casey need to do before this?,2
11536,What does Kai need to do before this?,1
463,How would Aubrey feel as a result?,2
32647,What will Taylor want to do next?,1
9728,How would you describe Carson?,3
24641,What does Austin need to do before this?,1
18387,What will Others want to do next?,1
28149,What will Remy want to do next?,1
24444,What will Austin want to do next?,3
12459,What will Others want to do next?,2
4619,Why did Riley do this?,1
12223,How would you describe Quinn?,2
3808,How would Others feel as a result?,3
22325,What will Riley want to do next?,2
698,What does Kendall need to do before this?,2
8424,Why did Skylar do this?,3
8946,Why did Riley do this?,2
20254,How would Quinn feel afterwards?,3
24887,How would you describe Jesse?,2
3043,How would Remy feel afterwards?,1
19053,How would you describe Skylar?,3
18014,How would Riley feel as a result?,1
13564,What does Addison need to do before this?,3
32139,What will happen to Taylor?,3
2295,What does Sydney need to do before this?,2
16102,What does Quinn need to do before this?,1
25670,How would Bailey feel afterwards?,2
8395,What will Others want to do next?,1
11177,Why did Remy do this?,1
2936,Why did Kai do this?,2
16946,What will Bailey want to do next?,1
14745,What will happen to Casey?,3
27779,How would Jesse feel afterwards?,3
3779,Why did Sydney do this?,1
29423,How would Ash feel afterwards?,3
8130,What will Robin want to do next?,3
29828,How would you describe Riley?,2
27887,What will happen to Ash?,2
18919,What will Addison want to do next?,1
20007,What will Quinn want to do next?,2
5699,What will Tracy want to do next?,2
15741,What will happen to Alex?,1
27873,Why did Ash do this?,2
9348,How would Jesse feel afterwards?,1
23246,How would you describe Sydney?,2
25533,How would you describe Bailey?,3
556,What will Casey want to do next?,1
23918,What will happen to the crowd?,1
27463,How would Addison feel as a result?,3
26209,Why did Jan do this?,3
27776,Why did Bailey do this?,2
3084,How would you describe Riley?,1
15584,What does Addison need to do before this?,1
6338,How would Carson feel afterwards?,1
6320,What will Austin want to do next?,1
24084,How would Skylar feel afterwards?,3
23006,How would Taylor feel afterwards?,1
3728,What will Sasha want to do next?,2
887,How would Aubrey feel as a result?,3
21945,What will Kendall want to do next?,1
20658,What will happen to Lee?,1
11830,How would you describe Kai?,2
19911,Due to this Robin will feel how?,2
31151,What would happen to Riley?,3
17895,What will happen to Lee?,3
22022,What will happen to Cameron?,2
16939,How would Bailey feel as a result?,1
5778,What will Aubrey want to do next?,3
22214,What will Others want to do next?,2
23967,Why did Riley do this?,2
8944,What does Aubrey need to do before this?,3
17783,What will Others want to do next?,3
15968,How would Others feel as a result?,1
11236,What does Robin need to do before this?,3
13225,What will happen to Jordan?,1
15637,How would you describe Taylor?,3
15351,How would Austin feel afterwards?,1
5320,What will Others want to do next?,3
23869,Why did Kai do this?,2
25003,What does Jordan need to do before this?,1
28974,What will Casey want to do next?,2
17141,How would Alex feel afterwards?,3
22347,Why did Addison do this?,3
10411,What will Quinn want to do next?,1
7113,What will Addison want to do next?,1
17673,What will Carson want to do next?,2
17460,How would Remy feel as a result?,3
3365,How would Addison feel afterwards?,2
8814,How will Riley feel after the studying?,1
5735,Why did Addison do this?,2
3303,What will Kai want to do next?,1
7266,What will Remy want to do next?,1
8326,How would you describe Alex?,1
31946,What will Riley want to do next?,2
24293,What does Casey need to do before this?,1
7110,What will Quinn do next?,3
16356,How would Taylor feel afterwards?,3
14727,What will Lee want to do next?,3
28968,What will Aubrey want to do next?,2
19200,What will happen to Bailey?,3
9877,How would you describe Carson?,1
10449,What will Casey want to do next?,2
14528,Why did Tracy do this?,1
2208,What does Ash need to do before this?,1
231,What does Cameron need to do before this?,2
16529,The others will want to do what?,1
27143,What does Taylor need to do before this?,2
19843,What will Addison want to do next?,2
33208,What does Jesse need to do before this?,3
10555,How would Jesse feel afterwards?,3
33198,Why did Addison do this?,1
19092,How would Robin feel as a result?,1
31011,How would Sasha feel afterwards?,2
6819,What will Jan want to do next?,1
31549,What will happen to the baby?,1
4118,What does Sasha need to do before this?,3
24802,How would you describe Kendall?,3
22179,What will happen to Remy?,1
21827,How would you describe Jan?,3
17334,How would Taylor feel as a result?,2
6100,What does Carson need to do before this?,2
21111,Why did Quinn do this?,3
27636,What will skylar want to do next?,1
25684,What will happen to Others next?,3
2023,How would Jesse feel as a result?,2
334,How would Others feel as a result?,3
6686,What will Cameron want to do next?,2
11407,What will happen to Taylor?,2
9383,How would Others feel as a result?,2
4110,What does Bailey need to do before this?,1
19891,What will happen to Cameron?,2
2195,How would Others feel as a result?,1
