id,text,label
1202,are banks in scotland open on easter monday,False
3661,did michael jackson start the this is it tour,False
2205,was george carlin in bill and ted's excellent adventure,True
4959,is a star is a born a remake,True
2471,is gardians of the galaxy a marvel movie,True
6290,was romeo and juliet set in the renaissance,True
7025,does the sun set on the british empire,False
7262,is there a series 5 of person of interest,True
6245,is czech republic a member of the eu,True
8498,is ebitda the same as profit before tax,True
931,is it illegal to own a gun in new york,False
1746,are home mortgage loans traded in the money market,True
1185,do lungfish have bones in fins or feet,True
1789,does the tower of london have a moat,True
8036,is the prime minister a member of the house of commons,True
821,is the us virgin islands part of the usa,True
1607,is there a new season of the resident,True
427,have the raptors ever made it to the finals,True
6213,is a skunk in cribbage worth two wins,True
3864,is dark places based on a true story,False
9084,was tom from tom and jerry called jasper,True
683,is it illegal to have a gun in your home,False
2308,does the dodge dart sxt have a turbo,True
3369,is josh dun still with twenty one pilots,True
5713,is season 8 the end of the vampire diaries,True
1951,is demarcus ware still playing in the nfl,False
1061,can an arector pili muscle change the surface area of your skin,False
4068,can a 56 year-old woman get pregnant,True
6658,is it legal to have a gun in florida,True
7615,is ethanol a good source of fuel for automobiles,True
3958,is the movie chinatown based on a true story,True
6735,is baking soda another name for bicarbonate of soda,True
3281,is the carotid artery on both sides of the neck,True
3774,do i start with season 1 of black mirror,False
3237,the peach is known as a species of prunus,True
4768,did tom start the fire at rick's,False
1070,is it illegal to smoke indoors in spain,True
2375,do great white sharks have any natural predators,False
6030,did the miami heat make the playoffs in 2009,True
3023,is the rose bowl the same as the coliseum,False
3585,is devil may cry 5 after devil may cry 2,True
3204,is edf really a dynamic priority scheduling algorithm,True
5928,does harry potter win the goblet of fire,True
1683,can the president order congress back in session,True
5182,is all of hawaii part of the united states,True
7062,is kamala in the wwe hall of fame,False
1234,is truth or dare movie based on a true story,False
8879,is gold the highest an album can go,False
2937,can you pot 2 red balls in snooker,True
6490,is a puma and a mountain lion the same thing,True
8561,will there be a season 3 better late than never,False
9263,can a founder of a trust be a beneficiary,True
1947,is there a season 3 of seven deadly sins,True
3347,do all countries in eu use the euro,False
4726,did a member of red hot chili peppers died,True
5369,is we didn't start the fire about the cold war,False
5488,do they have a baby in king of queens,True
7421,is the state of the union address mandated by the constitution,True
3618,is the spinal cord part of the brain,False
208,is cheaper by the dozen a true story,True
2285,can you use a passport card to board a plane,True
6439,was the movie hook based on a book,False
5209,does the salvation army have a religious affiliation,True
6435,do you receive money for living in alaska,True
3476,will there be a black ink crew chicago season 4,True
144,is there such a thing as a coywolf,True
8461,does second place on survivor win any money,True
3546,did alex die in law and order svu,False
3040,are there any actors still alive from dad's army,True
6703,is there only 7 episodes of game of thrones,True
2325,is there any such thing as heat lightning,False
1169,is topanga in the city of los angeles,False
1860,did season 4 of jane the virgin end,True
13,calcium carbide cac2 is the raw material for the production of acetylene,True
9012,are there any uninhabited islands in the world,True
2198,will there be a season 2 of tangled the series,True
3192,is the movie a walk in the woods based on a true story,True
5605,can i have two foreign keys in one table,True
8014,is a check valve the same as a backflow preventer,True
2623,can an iron deficiency cause dark circles under the eyes,True
6107,are short term capital gains taxed as ordinary income,True
4666,was the wreck of the andrea gail found,False
9316,is the usga the same as the pga,False
9145,are mung beans the same as moong dal,True
3126,are casualty and holby city set in the same hospital,True
2021,is a checksum the same as a hash,False
4084,was glee filmed in a real high school,True
8755,can muscle glycogen be converted to blood glucose,False
6264,do you need a visa for the vatican city,True
4987,is salt lake city the capital of utah,True
4428,was hong kong part of the british empire,True
4634,is there a difference between maid of honour and chief bridesmaid,False
4133,does the wynn las vegas have a casino,True
3463,do away goals count in league one playoffs,False
1489,was there a cure for syphilis in 1827,False
422,is it possible to have an online relationship,True
5570,is there a military base in south dakota,True
5458,is ulster bank part of royal bank of scotland,True
6358,can you go out on a special card in uno,True
6390,can you drink on the streets in england,True
5559,the target hr zone is the range between 60 - 80 of an individual's maximum hr,False
6413,is rogue one an official star wars movie,True
1040,is the pelvic bone the same as the hip bone,True
314,is a hyundai genesis coupe a sports car,True
702,is liz from magic school bus a girl,True
7727,is there a bridge across the suez canal,True
3710,does dying light the following enhanced edition come with the original,True
848,was charlie st cloud based on a true story,False
4378,except for​ opossums it is hard to find marsupials in the western hemisphere,True
372,is the united states coast guard part of the military,True
1394,does the colorado river make it to the ocean,False
2856,has anyone ever hit a homerun in the congressional baseball game,True
4239,is a drive shaft the same as a cv joint,False
9017,can two elements form more than one compound,True
5847,is there such thing as a 5 star general,True
8095,is a puma the same as a mountain lion,True
8019,amazon's data warehousing service is called redshift,True
858,will there be a fourth series of the tunnel,False
236,do you need intent to commit a crime,True
2564,is india ever qualified for fifa world cup,True
4925,are the yangtze and yellow river the same,False
1446,is pound sterling the same as british pound,True
8286,is the duke of edinburgh the queen's husband,True
5786,is the show jessie filmed in new york,False
5728,is battlefield 4 a sequel to battlefield 3,True
2717,was the ice age during the paleolithic era,True
1407,citizen kane did not do well at the box office although it was praised by critics,True
7775,do you have to move out of the way for a police car,True
6026,is jam sugar the same as preserving sugar,False
1080,is there an end scene in advengers infinity war,True
8650,is baking soda the same as bicarbonat of soda,True
5008,who did john wayne play in the alamo,True
5688,warrantless searches and seizures can be lawful when police are in hot pursuit of a subject,True
7666,is white castle and krystal the same company,False
8629,is the orange bit of a scallop edible,True
2323,is the british prime minister commander in chief,False
2684,is the us postal service part of the us government,True
9192,will there be a second season of will on tnt,False
3254,is the nipple and areola the same thing,False
4014,does solomon died in the hand that rocks the cradle,False
1034,is xbox 360 and xbox one cross platform,True
3148,is a cure for wellness a horror movie,True
7997,is a magistrate the same as a justice of the peace,True
7845,is sia in the my little pony movie,True
4356,a solid is a state of matter that has a shape and volume,True
8386,is percy jackson in the lost hero book,True
1848,is there a sequel to i am number 4 film,False
7147,did the cast of phantom of the opera actually sing,True
1401,do you have to be a citizen to vote in the us,True
2150,can it rain without clouds in the sky,True
3766,can a positive definite matrix be non symmetric,True
8860,is black strap molasses the same as molasses,False
5435,is armani exchange the same as giorgio armani,True
6025,is there a town called inverness in australia,False
3768,do you need a visa to work in south korea,True
8861,is president bound to accept the advice of council of ministers,True
3205,can you hand pass a goal in gaelic football,True
5271,has anyone ever hit for the cycle twice in one season,True
3130,does michael jordan's son still play basketball,False
880,are chipmunks and squirrels in the same family,True
5332,did three billboards outside ebbing missouri win any academy awards,True
5995,are you allowed beards in the british army,True
393,is the movie mighty joe young a true story,False
8984,does keeping up with the kardashians still air,True
1545,can you play xbox 360 games on an xbox one console,True
452,is jersey part of the uk royal mail,False
2611,are all countries in europe members of the european union,False
2903,is the fox and the hound a disney movie,True
1155,can i refuse to give id to police,True
3287,the chicago picasso was controversial because of its great cost to the city,False
54,is sanskrit the first language of the world,False
3412,does grace have a baby in will and grace,True
5704,did the ming dynasty have great emperors and government,True
6472,is we were soldiers based on a true story,True
4542,can a holder of dba use dr. with in his name,True
5903,is there such a thing as nicotine withdrawal,True
4541,is there going to be a wwe draft in 2017,True
748,can you score off a kickoff in soccer,True
8305,is lily of the valley poisonous to humans,True
4963,is cornea the white part of the eye,False
8546,can a fully licensed driver drive with p plates on,False
413,is target australia the same as target usa,False
4747,is there a season 3 of some assembly required on netflix,True
6587,has anyone ever won mvp and rookie of the year nba,True
2084,is ohm's law the same for ac and dc,True
6015,is hyundai and kia owned by the same company,True
8067,will there be a keeping faith series 2,True
4559,is there a hospital on the isle of wight,True
5493,does switzerland train every citizen to use a gun,False
1492,is there a movie called category 7 end of the world,False
8275,have england always qualified for the world cup,False
6345,does sarah go to prison in prison break,True
9134,do they grow rice in the united states,True
5156,does the army fall under the department of defense,True
8364,does northern line stop at tottenham court road,True
6408,can you drink on the street in france,True
2360,does naruto shippuden still air on disney xd,False
959,is the boy scouts a non profit organization,True
1484,can a us citizen have a royal title,False
688,do betta fish only fight other betta fish,False
3411,is low blood pressure a sign of pulmonary embolism,True
2346,does the coast guard academy have a football team,True
6083,did epic games make gears of war 4,True
3821,can the square root of 5 be simplified,True
4896,did the captain go down with the ship titanic,True
246,is there really such a thing as a broken heart,True
7505,can i use paraffin in an oil lamp,False
4748,is there a lord of the rings day,True
1400,has wayne rooney ever won the champions league,True
7597,is it true that only female ducks quack,False
6391,is there a series 2 of the punisher,True
9270,is the united states of america in the northern hemisphere,True
6973,do you need to say check in chess,False
2723,is manchester the third biggest city in england,False
9019,do you need a college degree to take the bar exam,True
5183,can an attorney practice law in any state,False
6857,will there be a chronicles of narnia 4,True
7449,is the book pay it forward a true story,False
6223,is remember me from coco a real song,True
2383,can you go through the middle in trivial pursuit,False
6177,are there still monks at mont st michel,True
4522,is this the last season of coke studio,False
3737,do you have to be born in america to run for president,True
6166,can i use birth certificate to enter canada,True
1997,is the clark memorial bridge a toll bridge,False
2132,is ramadan at the same time every year,False
4183,does the us president live in the white house,True
5382,does windows have a built in registry cleaner,False
6069,is sweet rice the same as glutinous rice,True
5071,are medicare and social security 100 funded by fica,True
7364,has part 2 of infinity war been filmed,True
7668,in the game of chess can a queen move like a knight,False
4957,is 287 in new jersey a toll road,True
4937,is there chocolate in red velvet cake mix,True
2908,is it possible to have a wolf as a pet,True
4714,can a flower have more than one pistil,True
7832,is operation smile the same as smile train,False
4544,did they use real whales in free willy 2,False
8997,is rabbit a stuffed animal winnie the pooh,False
1419,does alex ever come back to law and order,True
306,is the limbic system the oldest part of the brain,True
2251,can i use my passport card as proof of citizenship,True
220,did north korea compete in the 2018 olympics,True
1796,has there ever been a supermajority in congress,True
654,can a us citizen hold more than one passport,True
3963,season 6 once upon a time last season,False
767,is a stop sign considered a traffic control device,True
7459,is there a new x-men movie in the works,True
3375,are they making a season 6 of the blacklist,True
2707,is there a stand your ground law in south carolina,True
4452,do you bring a candle to a candlelight vigil,True
6784,is national park service in the department of the interior,True
8578,is scotland still part of the european union,False
569,is there going to be a third series of no offence,False
1388,can a senior in high school play junior varsity,True
8211,do they have mac and cheese in england,True
1414,do i need a tourist visa for taiwan,False
4860,is table rock lake a man made lake,True
98,the former soviet union broke into separate states,True
3494,is there a lift at sutton train station,True
8962,are all presidents buried in the same place,False
8053,the french flag is referred to as the blank because of its three colors,False
255,did lebanon ever qualify for the world cup,False
356,does dean come back to life in supernatural,True
8796,is cash flow from operations the same as ebitda,False
4758,is there a vacuum in a vacuum cleaner,True
2869,is surface pro 3 pen compatible with surface pro 4,True
5293,can you get pregnant at 59 years old,True
8545,is carrying capacity the same for all species,False
188,did dan stevens do the singing in beauty and the beast,True
2980,are holby city and casualty set in the same hospital,True
5337,do glow plugs stay on all the time,False
9219,was the on to ottawa trek a success,True
7140,is there another series of law and order uk,True
5657,is it legal to sell organs in india,False
7582,does everyone die in the final destination movies,True
4652,is the cascade range part of the rocky mountains,False
3829,are anglican and church of england the same,False
9325,is there such thing as a 4d shape,True
7399,does jurrassic world fallen kingdom have a post credits scene,False
5480,is the bridge on the river kwai still there,True
257,is the movie the mission based on a true story,True
7790,is there an under the dome season 4,False
3841,is there a sequel to the book hatchet,True
1153,does the president have the power to remove a congressional member,False
3382,will there be a season 4 of brotherhood,False
4304,is there a sequal to the 5th wave,True
1063,can i cite wikipedia in a research paper,False
5061,can i buy beer in pennsylvania on sunday,True
8584,has a nascar driver ever won the indy 500,False
2855,are they making more seasons of criminal minds,True
1180,do christian and ana stay together in fifty shades freed,True
2973,has the us ever made it to the world cup final,False
2419,intelenet global services pvt ltd - a serco company,False
9167,is a drop kick still legal in the nfl,True
7189,does reaching base on an error count towards obp,False
2393,can you move your knight first in chess,True
5564,are there grizzly bears in the sawtooth mountains,False
5477,is german shepherd and alsatian the same breed,True
9347,is the current star is born a remake,True
3633,is google docs and google drive the same,False
503,is carling black label a south african beer,False
5784,is the couple on flipping vegas really married,True
281,is there going to be a mr robot season 4,True
7111,is the st johns river the only river that flows north,False
996,is there a tunnel between denmark and sweden,True
8382,is i didn't know i was pregnant still on tv,False
8852,diabetes mellitus is a disease associated with the inadequate secretion or action of adh,False
4303,can mathematics navigation and physics help a sailor,True
6662,is department of homeland security part of dod,False
2137,is the princess and the goblin a disney movie,False
8424,the currency of all eu countries is the euro,False
4584,is pokemon let's go a main series game,True
3288,is there going to be a season 5 of brooklyn nine nine,True
5338,is there any chi chi's still open,False
4,is elder scrolls online the same as skyrim,False
2676,are there red light cameras for left turns,False
8781,is there a difference between 300 blackout and 300 aac blackout,False
7490,was frasier filmed in front of a studio audience,True
1927,can you sell horse meat in the uk,True
2326,does the hard rock stadium have a roof,True
6066,does josey wales die at the end of the movie,False
7222,can independents vote in the primary in california,True
791,is red lobster and olive garden owned by the same company,False
4911,is nos for cars the same as laughing gas,False
1649,in blue lagoon are they brother and sister,False
1274,is there a train station at southend airport,True
5894,is there an airport in prince albert saskatchewan,True
7026,does natalie portman play padme and queen amidala,True
4298,is national and federal government the same thing,True
4127,does vicks vapor rub have alcohol in it,False
6344,does han die in the end of tokyo drift,True
1624,can you use wood bats in college baseball,True
8126,is salt water the same as sea water,True
5800,are killer whales and orcas the same thing,True
3351,can someone be kicked out of the supreme court,True
4778,did slovakia qualify for world cup play offs,False
5887,do they still make carling black label beer,True
2502,is 6th avenue the same as avenue of the americas,True
6399,is there going to be season 6 of the next step,True
8312,is it illegal to smoke weed in utah,True
5819,is a blocked shot a field goal attempt,True
3925,was forrest gump a book before the movie,True
5969,did they refilm season 4 of arrested development,False
2691,is it illegal to drink in public in ontario,True
8975,is a snickers a mars bar with nuts,False
8093,can a person be nearsighted in one eye and farsighted in the other,True
8061,is the electron transport chain part of oxidative phosphorylation,True
6267,is there going to be a season 5 of whitechapel,False
4395,can a super bowl team play at home,True
7046,was australia bombed in the second world war,True
5048,do you have more gas at higher altitudes,True
6013,can you own a pump action shotgun in the uk,True
6885,is a lamp a source of infrared radiation,True
4782,can you take a skunk's stinker out,True
454,can you see mount whitney from death valley,True
5230,is peggy jean the little red haired girl,False
6862,diplomatic immunity for consular officers is not absolute quizlet,True
6185,did death of a bachelor win a grammy,False
1917,is there a season 3 of my hero academia,True
2916,did chevy chase sing you can call me al,False
2435,are mammals the only animals that give live birth,False
3415,does jon snow die at end of season 5,True
3437,is there a white castle restaurant in california,False
5052,is rainbow six siege a two player game,True
24,have the milwaukee bucks ever won a championship,True
7429,does the dog die in the other side of the door,True
1961,are you automatically a us citizen if you are born here,True
5606,can you use tin foil to blind bake,True
109,can i use dexron iii for dexron ii,True
1609,is season 7 of once upon a time the last,True
1321,the area under the entire probability density function equals 1,True
2465,is st george's chapel inside windsor castle,True
2122,is the us playing in the workd cup,False
755,did the cast of full house really go to hawaii,True
6903,is a research centre of india located in antartica,True
2897,is the flash coming back for season 4,True
4965,copper carbonate on heating gives a black residue of copper oxide,True
3325,does the chevy traverse come in 4 wheel drive,False
2086,is mount and balance the same as alignment,False
7144,is there a second fifty shades of grey movie,True
4783,is there another i am number 4 movie,False
8136,can you buy alcohol in oregon on sunday,True
5038,was the man in the iron mask filmed at versailles,False
3928,is friday the 13th the game 2 player,False
1197,are lays crisps the same company as walkers,True
7554,are collard greens and turnip greens the same,False
7125,are there any wild horses left in the united states,True
4246,do they ever find the dad in supernatural,True
2398,is the ncaa basketball championship game on abc,True
8289,is physical therapy part of the medical field,True
6249,does a word have to have a vowel,False
1865,are sylvanian families and calico critters the same,True
5393,do they have lights on center court at wimbledon,True
3659,is hostiles the movie based on a true story,False
2796,is a double check valve the same as a backflow preventer,False
2735,will season 8 be the last season of game of thrones,True
4423,is row row row your boat a masonic poem,False
409,can you hit the backboard on a free throw,True
1152,do pam and jim break up in the office,False
9247,is the red kite a bird of prey,True
2263,do all limited companies have to be registered with companies house,True
1488,is there a follow up movie to the golden compass,False
1055,is deal or no deal coming back on tv,False
2283,is fishermans wharf and pier 39 the same,True
853,is the virgin island part of the us,True
6329,are brown recluse and fiddleback spiders the same,True
3492,was the movie dead man walking a true story,True
3016,is the road not taken a narrative poem,True
5094,can 17 year olds be tried as adults,True
7927,does everyone die in strangers prey at night,False
6292,is silicon valley part of the bay area,True
873,are nautical miles the same as air miles,False
2985,do all of the stranger things episodes come out at once,False
4562,is penn foster an accredited online high school,True
3584,is coca cola and sprite the same company,True
3891,is st patrick's cathedral in new york catholic,True
3207,can you play nintendo ds games on ds lite,True
5553,is there a playoff in the british open,False
6327,is a dui a criminal offense in the usa,True
465,is birmingham the 2nd largest city in uk,True
4640,do i need a work visa for brazil,True
4495,is american and british sign language the same,False
5255,is an embolism the same as an aneurysm,False
1103,is there a jet stream in the southern hemisphere,True
7848,can cng be used in place of lpg,True
8299,is there a book 4 of avatar the last airbender,True
2630,will boiling water freeze faster than cold water,True
4564,was parks and rec supposed to be a spin off of the office,False
3368,was jerry from tom and jerry a girl,False
8259,is new zealand a part of the eu,False
7863,are the lakers and the warriors in the same division,True
3307,can a po box be a return address,True
5540,why is my country tis of thee the same as god save the queen,True
2720,can you restart a heart that has flatlined,True
5197,is activated carbon the same as activated charcoal,True
7106,is there such a thing as low altitude sickness,True
7244,will there be a new season of venture brothers,True
4337,is there a sequel to the enders game,True
962,is world cup extra time a golden goal,False
8675,is the cystic fibrosis foundation a non profit,True
5913,are the columbus blue jackets in the stanley cup playoffs,True
3063,does esmeralda die in the hunchback of notre dame,True
9372,is us marshals and the fugitive the same movie,False
835,is 5' utr present in mature mrna,True
363,can the president serve more than two terms,False
1829,royal caribbean largest ship harmony of the seas,True
4297,does a preface come before a table of contents,False
5495,are the bahamas considered part of north america,True
7068,does lego jurassic world have all 4 movies,True
2737,is there a lift in the empire state building,True
2714,are red bell peppers and green bell peppers the same,True
4844,is a high court enforcement officer a bailiff,False
2544,is wells fargo and bank of america the same,False
2310,is automobile engineering a branch of mechanical engineering,False
8807,hbl was the first bank of pakistan true or false,True
2508,is membrane potential the same as resting potential,True
1989,when do andy and erin get back together,False
6140,are you allowed to put ashes in the sea,True
2422,is it cold in the ice skating rink,True
1032,is there going to be another i am four movie,False
2503,has moscow always been the capital of russia,False
9003,is 15th august a dry day in india,True
6937,was catch me if you can filmed in quebec city,True
3289,is st peter's college a private school,True
8640,is there a second race to witch mountain,True
2998,did the actor who played freddy krueger die,False
442,is there such a thing as being allergic to water,True
7563,is garth brooks song beaches of cheyenne about lane frost,False
5953,can a bull shark live in fresh water,True
3332,is there a difference between barbuda and barbados,True
1797,if no energy were added to the gas during the expansion could the pressure remain constant,False
4156,is the tour de france route always the same,True
3930,is augusta golf course open to the public,False
5444,is tedy bruschi in the hall of fame,True
7990,has there ever been a tsunami in england,True
122,true or false anaphylaxis generally only affects the skin and eyes,False
856,has california ever been hit by a hurricane,True
523,can you play infamous second son on ps3,False
7867,does in and out cook in peanut oil,False
6322,are there grizzly bears in the upper peninsula,False
4388,if you are born in puerto rico are you an american citizen,True
1575,can a young person die of natural causes,True
7101,do honda pilot's have 3rd row seating,True
3418,do the al and nl play each other,True
77,several cranial nerves innervate structures of the tongue,False
3529,is there a new season of the arrow,True
1206,is it legal to drink in the street in edinburgh,True
898,he federal reserve board controls the amount of money available in the economy,True
7783,is demera sugar the same as brown sugar,False
1299,do you have to snap the football between your legs,False
8112,can you get a bachelors in liberal arts,True
1403,is the pentagon the largest office building in the world,True
3978,is new york state and new york city the same thing,False
7136,is mild steel the same as carbon steel,False
2134,did john denver write leaving on a jet plane,True
7453,is there an army base in new york city,True
7162,is there a season 7 of how to train your dragon,False
1959,does hitting the post count as a shot on goal,False
995,is there a season 7 of the originals,False
2329,does barnes and noble still make the nook,True
7279,is a pre shared key the same as a password,False
157,is there a town named keister in the united states,True
7534,is the cervix the neck of the womb,True
6146,can you remove a case from federal court to state court,False
2072,has west virginia ever played ohio state in football,True
1584,is there a bridge connecting sweden and denmark,True
7798,is the eye of sauron in the book,True
5653,can chemo be used for non cancerous tumors,True
5134,is there a book of jonah in the bible,True
7010,can you use 360 games on xbox one,True
7056,did michael irvin play in the longest yard,True
46,is the fallen movie going to have a sequel,False
723,did morris brown college get their accreditation back,False
871,will there be a series 4 of the leftovers,False
3484,a solar system has four earth-size terrestrial planets,True
198,does the united kingdom have an official language,False
4566,are the songs in mamma mia 2 all abba,True
4554,can you sail from the black sea to the mediterranean,True
6963,does las vegas have any professional sports teams,True
4721,is the united kingdom in the world cup,False
7555,is squid ink the same as cuttlefish ink,False
1935,does the table of contents count as page 1,False
5004,is easter sunday a part of holy week,False
971,did the bubonic plague have much influence on the growth of the world population,True
3312,has anyone ever won the conn smythe on the losing team,True
3197,is whole allspice the same as allspice berries,True
4712,can you jump off 2 feet in high jump,False
9267,is act of vengeance based on a true story,True
8892,are the dancers on dance academy real dancers,True
407,was the declaration of independence before the revolutionary war,False
9426,is margin of error the same as confidence interval,False
9146,is running with scissors based on a true story,True
7350,are permanent residents allowed to work in the us,True
5476,in sq3r the 3 r's are in order review read recite,False
3653,is grey's anatomy actually filmed in a hospital,False
6613,did the actor who played mark on roseann die,True
7452,are hash tables and hash maps the same,True
2232,do your maid of honor have to be married,False
7817,is muay thai and thai boxing the same,True
2027,can i turn right on a red light in usa,True
6128,is attack on titan manga the same as the anime,True
8212,have israel ever played in the world cup,True
5600,were the army used in the miners strike,True
6042,is a golden retriever a large breed dog,True
6856,is the gateway the same as the ip address,False
3499,can i still have a baby at 50,True
9216,is a background check required to buy a gun at a gun show,False
623,is the area of zabeel park equal to that of 45 football playgrounds,True
5339,is a navy bean the same as great northern,False
6468,will disaccharides and polysaccharides give a positive result for molisch test,True
9243,is a high school student considered an undergraduate,False
3955,does memorial day always fall on the last monday of may,True
19,the boy in the plastic bubble based on true story,True
2995,is indian tonic water the same as tonic water,True
7042,is there a season 2 of your lie in april,False
4943,is it legal to score off a corner kick,True
3527,can you get offside from a throw in,False
7624,are there any states that don't have tornadoes,False
7072,is there a season 2 of la reina del sur,True
3692,are butter beans the same as great northern,False
7178,is canada part of the visa waiver program,True
734,do i need a license to shoot at a gun range,False
7280,can you buy liquor at walmart in kansas,False
5191,is one day at a time recorded live,True
8667,is never let me go a true story,False
2805,can you have more than 1 kid in china,True
3268,was gone with the wind made in black and white,False
3086,are there wolves in the wild in the uk,False
7974,is north korea a member if the un,True
5320,do odd interstate routes run primarily north and south,True
737,is sky movies the same as sky cinema,True
4970,is the 5000 dollar bill still in circulation,False
3233,was the ninth gate based on a book,True
2127,is the north star part of ursa major,False
6697,can an ambulance take you against your will,False
7567,is there a bat cave in bat cave nc,True
8583,is harmony of the seas the biggest cruise ship in the world,False
3859,is waste management the same as republic services,False
8560,is the show hart of dixie still on,False
6385,will there be another season of terra nova,False
4681,is the university of pittsburgh a state school,True
7891,is season 7 the last season for once upon a time,True
2911,does the vice president live in the white house too,False
5083,is it illegal to not pay for a service,True
2043,was james and the giant peach on broadway,False
9106,is an embassy and consulate the same thing,False
7838,can you fly directly over the south pole,False
8203,is a registered domestic partnership the same as marriage,True
8169,is curtis martin in the hall of fame,True
727,does creon want to be king of thebes,False
608,has a city ever won all championships in one year,False
3496,is south africa a member of the european union,False
343,does the mom die in the impossible movie,False
5643,are the great lakes connected to the atlantic ocean,True
40,is the blues brothers based on a true story,False
4610,is st augustine on the east coast of florida,True
6810,can you have a handgun in your car texas,True
2948,is time warner the same as time warner cable,False
2580,7 days to die cross platform pc and xbox,True
992,is there a tube station at wembley stadium,False
4989,do cate and ryan get married in life unexpected,True
4289,when did the lexus rx body style change,True
2491,are guitar center and musician's friend the same,True
9397,is sicily the most populated region in italy,False
2161,do archie and betty end up together in the comics,True
638,do you have to be born in queensland to play state of origin,False
2781,do they say sorcerer's stone in the movie,True
3997,is tyrion still alive on game of thrones,True
497,is charlie from charlie and the chocolate factory still alive,True
5936,do you have to pay to make a reservation at a restaurant,False
3819,does spike die at the end of buffy,True
283,is a cougar and a mountain lion the same thing,True
5366,did u2 really play on a roof in la,True
4820,is carbon and oxygen a polar covalent bond,True
6336,is earls court road in the congestion zone,True
3863,electroplating is done on jobs to resist corrosion,True
55,is a jack russell considered a small breed,True
1983,is the holly and the ivy a hymn,False
1842,does burke come back in grey's anatomy,True
1705,is for king and country a christian band,True
1214,does the bat boy travel with the team,False
6412,is there a sequel to the movie divergent,True
2173,can u play zone defense in the nba,True
916,is there a leader in a school of fish,True
1763,does the wii u play old wii games,True
669,is there going to be another season of britannia,True
9064,is beauty and the beast a disney movie,True
5975,is coachella and stagecoach at the same place,True
8456,do all high schools have a senior project,False
7991,have the cowboys ever beat the steelers in a superbowl,True
7049,can police officers carry guns across state lines,True
3120,is money from jersey legal tender in uk,False
1374,can the president of the united states declare war on his own,False
3186,is rise of the tomb raider the same as definitive edition,False
8017,is there such a thing as a black eagle,True
2562,city of nw italy situated near the mont blanc tunnel,True
2216,can aluminum pots be used on induction cooktops,False
5645,are british overseas territories part of the uk,False
2811,does will actually die in me before you,True
2460,did bob dylan write all along the watchtower,True
3616,has there been any no hitters in 2017,True
8184,is the house of night series a movie,False
8086,was there a wall dividing east and west germany,True
1010,has there ever been a tornado in connecticut,True
598,is a ferret and a weasel the same thing,False
5208,are pitchers allowed to bat in the american league,True
